timestamp,pickup_district,dropoff_district,trip_duration_minutes,distance_km,fare_yen,wait_time_minutes,demand_multiplier,weather_influence,hour,day_of_week,is_rush_hour,is_weekend
2024-06-08 18:00:00,Ginza,Shinjuku,32.1,3.27,610,1.6,4.5,1.0,18,5,True,True
2024-06-06 20:00:00,Ginza,Ginza,15.8,11.94,1215,1.3,2.5,1.0,20,3,True,False
2024-06-02 11:00:00,Meguro,Ebisu,48.5,8.76,2985,16.1,5.24,2.91,11,6,False,True
2024-06-06 16:00:00,Tokyo Station,Tokyo Station,37.2,11.7,4586,33.2,4.0,4.0,16,3,False,False
2024-06-08 09:00:00,Akihabara,Shibuya,39.7,8.03,962,5.4,4.5,1.0,9,5,True,True
2024-06-03 19:00:00,Asakusa,Harajuku,34.8,2.63,908,3.4,4.0,1.6,19,0,True,False
2024-06-25 17:00:00,Odaiba,Marunouchi,26.0,12.17,1617,4.7,3.25,1.3,17,1,True,False
2024-06-26 00:00:00,Shinjuku,Ikebukuro,13.4,1.99,1040,17.2,2.73,2.1,0,2,False,False
2024-06-15 05:00:00,Ginza,Ueno,24.8,11.54,1197,6.1,2.34,1.0,5,5,False,True
2024-06-22 13:00:00,Harajuku,Meguro,27.2,7.9,1407,2.6,2.7,1.5,13,5,False,True
2024-06-05 14:00:00,Akasaka,Ikebukuro,17.8,8.79,2060,2.4,2.08,2.08,14,2,False,False
2024-06-10 14:00:00,Odaiba,Asakusa,7.8,10.32,1633,2.0,1.5,1.5,14,0,False,False
2024-06-15 04:00:00,Meguro,Ueno,103.4,5.98,1959,28.5,5.15,2.2,4,5,False,True
2024-06-18 22:00:00,Meguro,Ebisu,29.7,6.85,2854,5.5,4.29,3.3,22,1,False,False
2024-06-12 06:00:00,Shinjuku,Roppongi,6.5,2.79,545,3.5,1.0,1.0,6,2,False,False
2024-06-29 05:00:00,Shibuya,Shibuya,60.5,11.01,2643,1.6,5.15,2.2,5,5,False,True
2024-06-12 03:00:00,Ebisu,Meguro,29.5,3.8,1418,1.2,2.86,2.2,3,2,False,False
2024-06-22 19:00:00,Harajuku,Odaiba,26.0,7.17,883,0.9,4.5,1.0,19,5,True,True
2024-06-12 21:00:00,Ueno,Akasaka,15.8,11.85,2657,1.0,2.2,2.2,21,2,False,False
2024-06-07 17:00:00,Ebisu,Shinjuku,41.8,14.76,3187,9.2,5.5,2.2,17,4,True,False
2024-06-29 13:00:00,Roppongi,Ueno,11.7,7.7,1176,3.6,2.34,1.3,13,5,False,True
2024-06-04 01:00:00,Ginza,Asakusa,11.1,15.13,1439,0.6,1.3,1.0,1,1,False,False
2024-06-27 08:00:00,Ebisu,Meguro,37.6,6.45,1100,0.5,3.25,1.3,8,3,True,False
2024-06-16 16:00:00,Shibuya,Marunouchi,5.0,14.03,2813,1.0,3.74,2.08,16,6,False,True
2024-06-12 16:00:00,Ueno,Asakusa,9.1,4.72,687,0.5,1.0,1.0,16,2,False,False
2024-06-18 03:00:00,Tokyo Station,Harajuku,46.8,15.5,5657,19.3,6.37,4.9,3,1,False,False
2024-06-25 16:00:00,Shibuya,Harajuku,18.6,4.66,1554,29.8,2.24,2.24,16,1,False,False
2024-06-30 11:00:00,Harajuku,Ueno,20.6,7.06,1391,1.2,2.88,1.6,11,6,False,True
2024-06-24 21:00:00,Asakusa,Marunouchi,15.0,8.39,1992,1.3,2.08,2.08,21,0,False,False
2024-06-13 13:00:00,Ginza,Marunouchi,8.8,12.96,1919,0.6,1.5,1.5,13,3,False,False
2024-06-18 09:00:00,Ebisu,Ueno,11.1,8.33,949,8.5,2.5,1.0,9,1,True,False
2024-06-15 05:00:00,Ueno,Ueno,26.7,10.17,1100,2.3,2.34,1.0,5,5,False,True
2024-06-12 12:00:00,Shinjuku,Shinjuku,26.2,9.08,3371,14.4,3.3,3.3,12,2,False,False
2024-06-29 05:00:00,Meguro,Marunouchi,43.2,9.79,2404,2.6,5.15,2.2,5,5,False,True
2024-06-01 15:00:00,Meguro,Ikebukuro,16.4,1.53,745,6.7,2.88,1.6,15,5,False,True
2024-06-13 20:00:00,Shibuya,Ginza,17.1,7.56,901,6.6,2.5,1.0,20,3,True,False
2024-06-07 16:00:00,Asakusa,Asakusa,11.3,10.91,1702,1.3,1.5,1.5,16,4,False,False
2024-06-12 15:00:00,Akihabara,Akihabara,12.8,8.57,1549,0.4,1.6,1.6,15,2,False,False
2024-06-29 07:00:00,Akihabara,Ikebukuro,108.8,9.9,2594,6.1,9.9,2.2,7,5,True,True
2024-06-22 07:00:00,Ginza,Asakusa,87.9,9.61,2720,1.2,10.8,2.4,7,5,True,True
2024-06-07 00:00:00,Shinjuku,Harajuku,5.7,9.62,1035,2.6,1.3,1.0,0,4,False,False
2024-06-06 17:00:00,Ueno,Roppongi,7.7,12.19,1834,0.3,3.75,1.5,17,3,True,False
2024-06-01 07:00:00,Roppongi,Odaiba,48.3,9.3,1064,4.5,4.5,1.0,7,5,True,True
2024-06-12 04:00:00,Shinjuku,Shinjuku,15.0,13.03,2067,1.5,2.08,1.6,4,2,False,False
2024-06-15 15:00:00,Harajuku,Tokyo Station,31.1,12.37,1896,0.4,2.7,1.5,15,5,False,True
2024-06-21 17:00:00,Shibuya,Marunouchi,34.0,5.83,1195,0.5,3.75,1.5,17,4,True,False
2024-06-29 07:00:00,Odaiba,Ikebukuro,160.9,12.93,3212,0.5,9.9,2.2,7,5,True,True
2024-06-12 03:00:00,Ebisu,Roppongi,29.1,6.42,1834,12.3,2.86,2.2,3,2,False,False
2024-06-13 17:00:00,Ebisu,Ginza,18.6,8.58,976,2.6,2.5,1.0,17,3,True,False
2024-06-17 00:00:00,Akasaka,Akihabara,8.9,9.41,1639,1.9,2.08,1.6,0,0,False,False
2024-06-19 17:00:00,Ueno,Meguro,29.1,6.94,1811,1.1,5.2,2.08,17,2,True,False
2024-06-21 22:00:00,Marunouchi,Marunouchi,5.0,4.6,674,4.8,1.3,1.0,22,4,False,False
2024-06-02 13:00:00,Ueno,Roppongi,17.3,21.38,1896,1.1,1.8,1.0,13,6,False,True
2024-06-24 17:00:00,Asakusa,Tokyo Station,89.2,8.5,2195,2.0,5.2,2.08,17,0,True,False
2024-06-27 03:00:00,Ebisu,Meguro,17.6,9.07,1010,7.2,1.3,1.0,3,3,False,False
2024-06-23 08:00:00,Marunouchi,Harajuku,98.0,6.42,2198,3.8,10.8,2.4,8,6,True,True
2024-06-02 04:00:00,Ikebukuro,Roppongi,15.6,8.67,979,0.4,2.34,1.0,4,6,False,True
2024-06-26 13:00:00,Akihabara,Asakusa,9.1,10.78,1460,4.5,1.3,1.3,13,2,False,False
2024-06-01 22:00:00,Ikebukuro,Akasaka,12.9,12.21,1230,3.2,2.34,1.0,22,5,False,True
2024-06-02 03:00:00,Ginza,Ginza,16.8,11.16,1160,1.3,2.34,1.0,3,6,False,True
2024-06-17 03:00:00,Meguro,Meguro,5.2,0.5,378,2.2,1.3,1.0,3,0,False,False
2024-06-02 05:00:00,Ikebukuro,Akasaka,28.1,10.45,1122,1.0,2.34,1.0,5,6,False,True
2024-06-02 22:00:00,Ginza,Odaiba,14.2,11.72,1197,0.1,2.34,1.0,22,6,False,True
2024-06-09 00:00:00,Ebisu,Harajuku,50.5,2.61,1285,0.9,5.15,2.2,0,6,False,True
2024-06-16 08:00:00,Akasaka,Odaiba,46.6,6.17,1087,3.5,5.85,1.3,8,6,True,True
2024-06-04 16:00:00,Akasaka,Meguro,29.3,11.41,3411,17.1,2.86,2.86,16,1,False,False
2024-06-17 10:00:00,Harajuku,Akihabara,6.3,5.3,725,1.1,1.0,1.0,10,0,False,False
2024-06-08 15:00:00,Akasaka,Odaiba,30.7,9.01,1328,2.1,2.34,1.3,15,5,False,True
2024-06-06 19:00:00,Marunouchi,Odaiba,10.6,10.64,1115,0.5,2.5,1.0,19,3,True,False
2024-06-18 05:00:00,Roppongi,Meguro,14.8,5.22,730,5.3,1.3,1.0,5,1,False,False
2024-06-24 14:00:00,Roppongi,Tokyo Station,11.9,5.36,1178,4.1,1.6,1.6,14,0,False,False
2024-06-14 03:00:00,Asakusa,Odaiba,9.6,11.84,1200,0.1,1.3,1.0,3,4,False,False
2024-06-13 03:00:00,Shibuya,Odaiba,25.8,3.39,1345,10.9,2.86,2.2,3,3,False,False
2024-06-29 23:00:00,Ginza,Odaiba,14.8,6.93,853,4.3,2.34,1.0,23,5,False,True
2024-06-13 08:00:00,Meguro,Odaiba,36.0,9.66,1612,6.0,3.75,1.5,8,3,True,False
2024-06-08 07:00:00,Meguro,Ginza,59.3,2.61,952,8.4,7.2,1.6,7,5,True,True
2024-06-23 11:00:00,Meguro,Roppongi,9.8,6.77,1086,2.9,2.34,1.3,11,6,False,True
2024-06-30 03:00:00,Tokyo Station,Marunouchi,145.2,0.5,1923,0.4,8.24,3.52,3,6,False,True
2024-06-20 19:00:00,Akasaka,Ebisu,42.2,7.75,1511,0.5,4.0,1.6,19,3,True,False
2024-06-07 09:00:00,Akihabara,Ebisu,39.5,9.7,1406,1.6,3.25,1.3,9,4,True,False
2024-06-13 00:00:00,Harajuku,Roppongi,5.0,9.02,991,1.1,1.3,1.0,0,3,False,False
2024-06-07 14:00:00,Odaiba,Akihabara,8.4,12.74,1643,14.3,1.3,1.3,14,4,False,False
2024-06-07 00:00:00,Marunouchi,Ebisu,15.5,6.89,851,5.5,1.3,1.0,0,4,False,False
2024-06-10 06:00:00,Shibuya,Tokyo Station,9.8,11.71,1549,3.5,1.3,1.3,6,0,False,False
2024-06-25 21:00:00,Asakusa,Odaiba,5.0,8.74,971,3.8,1.0,1.0,21,1,False,False
2024-06-25 03:00:00,Ebisu,Ikebukuro,29.4,6.42,1334,4.0,2.08,1.6,3,1,False,False
2024-06-13 12:00:00,Asakusa,Akihabara,6.4,11.98,1810,7.2,1.5,1.5,12,3,False,False
2024-06-24 16:00:00,Tokyo Station,Akihabara,9.5,10.94,1816,0.9,1.6,1.6,16,0,False,False
2024-06-26 22:00:00,Shibuya,Akasaka,5.0,0.73,631,0.1,2.08,1.6,22,2,False,False
2024-06-24 02:00:00,Meguro,Asakusa,9.0,3.9,816,7.9,1.69,1.3,2,0,False,False
2024-06-01 19:00:00,Tokyo Station,Ikebukuro,15.9,6.02,789,2.5,4.5,1.0,19,5,True,True
2024-06-11 19:00:00,Harajuku,Odaiba,23.5,14.68,1421,4.7,2.5,1.0,19,1,True,False
2024-06-06 18:00:00,Ginza,Meguro,50.1,14.85,4191,4.5,7.15,2.86,18,3,True,False
2024-06-15 09:00:00,Ginza,Meguro,96.2,11.24,2622,4.3,9.36,2.08,9,5,True,True
2024-06-06 05:00:00,Odaiba,Shibuya,14.7,12.37,1991,3.3,2.08,1.6,5,3,False,False
2024-06-05 19:00:00,Meguro,Roppongi,28.8,8.46,979,1.8,2.5,1.0,19,2,True,False
2024-06-10 16:00:00,Tokyo Station,Shibuya,5.0,6.49,1295,19.5,1.6,1.6,16,0,False,False
2024-06-24 08:00:00,Meguro,Tokyo Station,25.4,12.97,2705,5.0,5.2,2.08,8,0,True,False
2024-06-12 04:00:00,Akihabara,Akasaka,15.7,13.01,2066,7.8,2.08,1.6,4,2,False,False
2024-06-28 14:00:00,Roppongi,Ginza,25.7,9.21,1874,0.0,1.82,1.82,14,4,False,False
2024-06-29 17:00:00,Akihabara,Shinjuku,192.8,17.63,6061,13.7,14.85,3.3,17,5,True,True
2024-06-26 07:00:00,Akasaka,Harajuku,16.4,7.54,899,6.1,2.5,1.0,7,2,True,False
2024-06-22 19:00:00,Shinjuku,Akihabara,27.0,6.29,821,0.8,4.5,1.0,19,5,True,True
2024-06-15 16:00:00,Marunouchi,Odaiba,22.6,2.73,728,0.7,2.34,1.3,16,5,False,True
2024-06-06 23:00:00,Harajuku,Odaiba,16.5,9.1,1618,1.6,2.08,1.6,23,3,False,False
2024-06-02 22:00:00,Ueno,Akihabara,8.9,9.62,1039,5.2,2.34,1.0,22,6,False,True
2024-06-01 18:00:00,Roppongi,Meguro,110.1,12.38,4486,4.3,14.85,3.3,18,5,True,True
2024-06-05 08:00:00,Akihabara,Meguro,98.2,13.35,4046,5.6,7.15,2.86,8,2,True,False
2024-06-18 20:00:00,Ikebukuro,Harajuku,13.7,8.27,948,2.6,2.5,1.0,20,1,True,False
2024-06-15 23:00:00,Asakusa,Asakusa,14.1,10.63,1118,3.8,2.34,1.0,23,5,False,True
2024-06-11 14:00:00,Marunouchi,Harajuku,16.3,8.56,1555,4.1,1.6,1.6,14,1,False,False
2024-06-04 17:00:00,Shinjuku,Harajuku,49.9,10.39,1716,1.4,3.75,1.5,17,1,True,False
2024-06-16 12:00:00,Harajuku,Asakusa,18.3,5.41,972,2.6,2.34,1.3,12,6,False,True
2024-06-06 17:00:00,Odaiba,Ginza,43.6,16.45,2359,1.4,3.75,1.5,17,3,True,False
2024-06-17 19:00:00,Odaiba,Tokyo Station,46.2,1.93,1167,2.0,5.5,2.2,19,0,True,False
2024-06-21 16:00:00,Roppongi,Ueno,12.7,17.27,2233,0.8,1.4,1.4,16,4,False,False
2024-06-12 15:00:00,Ebisu,Marunouchi,10.0,3.16,921,13.0,1.6,1.6,15,2,False,False
2024-06-16 14:00:00,Akihabara,Shinjuku,21.6,13.26,1316,0.4,1.8,1.0,14,6,False,True
2024-06-25 11:00:00,Meguro,Odaiba,36.9,7.8,1959,13.2,2.08,2.08,11,1,False,False
2024-06-18 09:00:00,Meguro,Roppongi,9.3,2.79,548,6.1,2.5,1.0,9,1,True,False
2024-06-09 18:00:00,Odaiba,Akihabara,50.9,4.19,699,0.5,4.5,1.0,18,6,True,True
2024-06-24 17:00:00,Shinjuku,Ueno,78.4,6.02,1796,3.6,5.2,2.08,17,0,True,False
2024-06-07 03:00:00,Ikebukuro,Ginza,9.1,4.14,645,2.5,1.3,1.0,3,4,False,False
2024-06-04 20:00:00,Ebisu,Marunouchi,39.3,7.71,1952,5.3,5.2,2.08,20,1,True,False
2024-06-21 07:00:00,Asakusa,Ginza,38.2,7.51,1384,4.0,3.75,1.5,7,4,True,False
2024-06-19 21:00:00,Ebisu,Shibuya,20.7,6.2,1775,1.6,2.2,2.2,21,2,False,False
2024-06-07 13:00:00,Ebisu,Akasaka,10.9,7.05,1114,0.8,1.3,1.3,13,4,False,False
2024-06-04 07:00:00,Shinjuku,Akihabara,44.0,4.91,2286,1.3,7.7,3.08,7,1,True,False
2024-06-17 05:00:00,Ebisu,Ebisu,19.5,9.14,2442,3.4,3.12,2.4,5,0,False,False
2024-06-21 18:00:00,Ueno,Tokyo Station,97.7,5.73,1939,2.3,5.6,2.24,18,4,True,False
2024-06-09 15:00:00,Shinjuku,Ikebukuro,19.0,7.77,918,2.2,1.8,1.0,15,6,False,True
2024-06-12 05:00:00,Marunouchi,Odaiba,12.9,8.96,997,1.6,1.3,1.0,5,2,False,False
2024-06-12 04:00:00,Ebisu,Asakusa,28.6,7.13,1414,0.6,2.08,1.6,4,2,False,False
2024-06-07 02:00:00,Roppongi,Shibuya,18.1,8.2,2087,8.3,2.86,2.2,2,4,False,False
2024-06-22 04:00:00,Ebisu,Akihabara,88.4,5.5,2581,8.3,7.21,3.08,4,5,False,True
2024-06-23 15:00:00,Akasaka,Roppongi,43.1,7.92,2790,1.8,5.24,2.91,15,6,False,True
2024-06-30 19:00:00,Tokyo Station,Asakusa,31.8,3.98,1454,18.2,9.9,2.2,19,6,True,True
2024-06-24 20:00:00,Shinjuku,Akihabara,16.2,3.03,574,3.7,2.5,1.0,20,0,True,False
2024-06-01 22:00:00,Roppongi,Shibuya,22.5,12.1,1234,3.5,2.34,1.0,22,5,False,True
2024-06-01 16:00:00,Ikebukuro,Akasaka,9.8,10.11,1398,3.7,2.34,1.3,16,5,False,True
2024-06-02 21:00:00,Akihabara,Odaiba,22.2,5.95,791,1.3,1.8,1.0,21,6,False,True
2024-06-01 16:00:00,Roppongi,Ikebukuro,30.8,6.38,1082,4.9,2.34,1.3,16,5,False,True
2024-06-22 21:00:00,Roppongi,Tokyo Station,49.3,8.77,2464,0.0,4.32,2.4,21,5,False,True
2024-06-28 00:00:00,Ginza,Marunouchi,10.6,3.87,627,0.8,1.3,1.0,0,4,False,False
2024-06-05 00:00:00,Ueno,Odaiba,9.8,3.7,614,9.3,1.3,1.0,0,2,False,False
2024-06-19 15:00:00,Ginza,Akihabara,12.1,9.54,1557,2.3,1.5,1.5,15,2,False,False
2024-06-13 15:00:00,Ebisu,Ginza,7.7,12.1,1825,1.9,1.5,1.5,15,3,False,False
2024-06-27 14:00:00,Akasaka,Odaiba,5.0,10.51,1648,5.3,1.5,1.5,14,3,False,False
2024-06-06 18:00:00,Shinjuku,Ueno,66.0,11.59,3574,1.9,7.15,2.86,18,3,True,False
2024-06-05 02:00:00,Harajuku,Meguro,17.2,3.98,1029,2.4,2.08,1.6,2,2,False,False
2024-06-08 14:00:00,Meguro,Ikebukuro,13.8,3.37,596,0.5,1.8,1.0,14,5,False,True
2024-06-28 00:00:00,Ebisu,Roppongi,15.5,13.16,1302,4.0,1.3,1.0,0,4,False,False
2024-06-23 03:00:00,Shinjuku,Shinjuku,115.9,14.27,4298,11.8,6.69,2.86,3,6,False,True
2024-06-25 00:00:00,Harajuku,Akihabara,13.8,4.26,660,1.6,1.3,1.0,0,1,False,False
2024-06-23 17:00:00,Ueno,Odaiba,45.1,10.69,1508,0.6,5.85,1.3,17,6,True,True
2024-06-15 15:00:00,Harajuku,Shinjuku,20.9,6.29,1221,0.3,2.7,1.5,15,5,False,True
2024-06-17 05:00:00,Roppongi,Ginza,25.6,10.88,2760,2.3,3.12,2.4,5,0,False,False
2024-06-26 22:00:00,Ikebukuro,Meguro,19.7,11.5,1900,5.8,2.08,1.6,22,2,False,False
2024-06-21 20:00:00,Odaiba,Ebisu,40.4,2.65,1265,4.1,5.5,2.2,20,4,True,False
2024-06-13 02:00:00,Shibuya,Ueno,15.2,10.06,1078,0.4,1.3,1.0,2,3,False,False
2024-06-15 08:00:00,Harajuku,Ginza,112.0,9.06,2470,5.8,9.9,2.2,8,5,True,True
2024-06-28 23:00:00,Marunouchi,Akasaka,22.1,5.6,1593,0.4,2.7,2.08,23,4,False,False
2024-06-20 10:00:00,Harajuku,Roppongi,8.2,4.12,964,1.5,1.5,1.5,10,3,False,False
2024-06-21 13:00:00,Roppongi,Akihabara,11.4,5.18,939,4.8,1.3,1.3,13,4,False,False
2024-06-06 19:00:00,Tokyo Station,Harajuku,13.8,1.9,489,2.0,2.5,1.0,19,3,True,False
2024-06-13 08:00:00,Harajuku,Shinjuku,26.3,7.2,1329,4.4,3.75,1.5,8,3,True,False
2024-06-22 20:00:00,Ebisu,Ginza,64.5,7.23,1308,12.6,6.3,1.4,20,5,True,True
2024-06-27 11:00:00,Meguro,Ikebukuro,34.8,6.17,1842,12.6,2.24,2.24,11,3,False,False
2024-06-08 15:00:00,Shibuya,Meguro,13.8,7.7,1179,6.7,2.34,1.3,15,5,False,True
2024-06-02 14:00:00,Akihabara,Shibuya,16.9,14.11,2058,0.4,2.7,1.5,14,6,False,True
2024-06-28 22:00:00,Ginza,Meguro,9.7,7.25,869,0.6,1.3,1.0,22,4,False,False
2024-06-15 09:00:00,Odaiba,Asakusa,94.3,9.25,2319,0.4,9.36,2.08,9,5,True,True
2024-06-15 11:00:00,Ueno,Ikebukuro,5.0,0.94,410,1.3,1.8,1.0,11,5,False,True
2024-06-23 21:00:00,Roppongi,Odaiba,15.6,4.83,702,1.2,1.8,1.0,21,6,False,True
2024-06-26 17:00:00,Shibuya,Asakusa,74.2,7.65,2147,6.0,5.5,2.2,17,2,True,False
2024-06-13 17:00:00,Asakusa,Roppongi,17.0,10.04,1079,6.4,2.5,1.0,17,3,True,False
2024-06-02 01:00:00,Akihabara,Shibuya,48.4,2.33,1237,1.1,5.15,2.2,1,6,False,True
2024-06-05 09:00:00,Ginza,Shinjuku,39.7,11.39,1926,4.7,4.0,1.6,9,2,True,False
2024-06-11 00:00:00,Marunouchi,Shinjuku,23.5,6.4,1815,12.2,2.86,2.2,0,1,False,False
2024-06-08 22:00:00,Harajuku,Meguro,20.0,6.22,808,2.1,2.34,1.0,22,5,False,True
2024-06-29 02:00:00,Ikebukuro,Meguro,37.4,3.01,896,0.1,3.51,1.5,2,5,False,True
2024-06-25 08:00:00,Asakusa,Shibuya,11.4,4.18,650,1.7,2.5,1.0,8,1,True,False
2024-06-22 06:00:00,Shibuya,Harajuku,18.3,4.55,1028,3.6,2.7,1.5,6,5,False,True
2024-06-23 15:00:00,Marunouchi,Tokyo Station,79.5,3.12,1911,2.2,5.24,2.91,15,6,False,True
2024-06-01 12:00:00,Harajuku,Tokyo Station,13.5,8.04,931,0.9,1.8,1.0,12,5,False,True
2024-06-18 05:00:00,Asakusa,Shibuya,8.6,7.54,889,2.3,1.3,1.0,5,1,False,False
2024-06-20 08:00:00,Ueno,Akihabara,39.6,14.15,2243,0.9,4.0,1.6,8,3,True,False
2024-06-10 01:00:00,Shibuya,Odaiba,6.8,5.96,773,1.2,1.3,1.0,1,0,False,False
2024-06-05 22:00:00,Asakusa,Shibuya,19.1,9.88,1070,1.4,1.3,1.0,22,2,False,False
2024-06-15 21:00:00,Roppongi,Shibuya,21.7,16.18,1527,0.2,1.8,1.0,21,5,False,True
2024-06-27 13:00:00,Shinjuku,Roppongi,12.1,7.96,924,0.3,1.0,1.0,13,3,False,False
2024-06-19 20:00:00,Shinjuku,Meguro,66.7,10.36,2556,1.2,5.5,2.2,20,2,True,False
2024-06-13 01:00:00,Akihabara,Ebisu,11.4,11.06,1146,0.2,1.3,1.0,1,3,False,False
2024-06-01 19:00:00,Odaiba,Ikebukuro,73.2,15.01,1505,5.8,4.5,1.0,19,5,True,True
2024-06-19 13:00:00,Ebisu,Harajuku,16.4,7.24,2106,0.2,2.4,2.4,13,2,False,False
2024-06-24 19:00:00,Asakusa,Ueno,45.6,2.75,1295,11.2,5.5,2.2,19,0,True,False
2024-06-07 18:00:00,Ikebukuro,Meguro,56.9,10.89,2615,10.2,5.5,2.2,18,4,True,False
2024-06-22 18:00:00,Ebisu,Harajuku,24.2,11.73,1210,3.0,4.5,1.0,18,5,True,True
2024-06-12 01:00:00,Ebisu,Marunouchi,8.4,10.08,1072,0.2,1.3,1.0,1,2,False,False
2024-06-20 08:00:00,Tokyo Station,Odaiba,29.4,7.92,1506,1.4,4.0,1.6,8,3,True,False
2024-06-15 07:00:00,Ginza,Meguro,148.1,5.66,3041,33.9,14.85,3.3,7,5,True,True
2024-06-14 09:00:00,Shinjuku,Shinjuku,83.0,4.64,1601,3.3,5.2,2.08,9,4,True,False
2024-06-06 17:00:00,Marunouchi,Harajuku,9.0,8.76,1466,1.5,3.75,1.5,17,3,True,False
2024-06-05 03:00:00,Odaiba,Ebisu,7.5,13.65,1328,1.2,1.3,1.0,3,2,False,False
2024-06-04 09:00:00,Ginza,Meguro,30.1,7.15,887,0.5,2.5,1.0,9,1,True,False
2024-06-17 12:00:00,Ueno,Shinjuku,5.0,3.91,623,3.0,1.0,1.0,12,0,False,False
2024-06-09 03:00:00,Meguro,Tokyo Station,19.2,5.92,785,0.3,2.34,1.0,3,6,False,True
2024-06-15 05:00:00,Shinjuku,Odaiba,36.6,15.43,1491,2.6,2.34,1.0,5,5,False,True
2024-06-05 21:00:00,Harajuku,Asakusa,5.7,6.36,801,4.6,1.0,1.0,21,2,False,False
2024-06-08 20:00:00,Meguro,Akihabara,84.0,3.66,1540,3.3,9.9,2.2,20,5,True,True
2024-06-13 14:00:00,Shinjuku,Ginza,22.6,9.4,2496,18.1,2.4,2.4,14,3,False,False
2024-06-29 00:00:00,Shibuya,Ueno,38.8,12.38,2038,1.1,3.74,1.6,0,5,False,True
2024-06-05 09:00:00,Akihabara,Ebisu,7.1,11.68,1897,1.4,4.0,1.6,9,2,True,False
2024-06-11 12:00:00,Ueno,Roppongi,12.1,15.55,1911,1.9,1.3,1.3,12,1,False,False
2024-06-16 04:00:00,Marunouchi,Akihabara,5.0,12.55,1246,18.7,2.34,1.0,4,6,False,True
2024-06-01 14:00:00,Roppongi,Odaiba,83.6,13.05,4006,3.0,5.24,2.91,14,5,False,True
2024-06-05 07:00:00,Akasaka,Tokyo Station,26.6,3.16,596,0.3,2.5,1.0,7,2,True,False
2024-06-05 05:00:00,Akasaka,Harajuku,10.6,10.13,1078,3.0,1.3,1.0,5,2,False,False
2024-06-06 20:00:00,Akihabara,Akihabara,24.1,2.76,564,1.9,2.5,1.0,20,3,True,False
2024-06-14 07:00:00,Roppongi,Meguro,21.9,8.96,1309,8.0,3.25,1.3,7,4,True,False
2024-06-29 01:00:00,Roppongi,Odaiba,15.4,9.76,2199,3.4,4.87,2.08,1,5,False,True
2024-06-14 08:00:00,Harajuku,Akasaka,5.0,4.84,1519,0.9,5.5,2.2,8,4,True,False
2024-06-03 18:00:00,Shibuya,Meguro,25.0,11.3,1534,4.5,3.25,1.3,18,0,True,False
2024-06-04 23:00:00,Tokyo Station,Ebisu,13.8,7.71,1361,0.9,1.95,1.5,23,1,False,False
2024-06-16 04:00:00,Roppongi,Harajuku,18.6,11.04,1153,0.2,2.34,1.0,4,6,False,True
2024-06-15 06:00:00,Roppongi,Ikebukuro,17.4,10.98,1147,2.2,1.8,1.0,6,5,False,True
2024-06-13 06:00:00,Roppongi,Odaiba,26.2,4.1,1379,0.2,2.08,2.08,6,3,False,False
2024-06-26 12:00:00,Ginza,Ginza,7.9,6.49,813,1.3,1.0,1.0,12,2,False,False
2024-06-13 19:00:00,Akihabara,Akihabara,91.3,0.5,1483,0.3,7.7,3.08,19,3,True,False
2024-06-04 14:00:00,Asakusa,Shinjuku,7.2,4.7,1025,2.9,1.5,1.5,14,1,False,False
2024-06-17 16:00:00,Akihabara,Akihabara,5.0,9.45,2454,5.9,2.4,2.4,16,0,False,False
2024-06-05 12:00:00,Marunouchi,Marunouchi,5.0,4.71,886,0.3,1.3,1.3,12,2,False,False
2024-06-14 00:00:00,Ebisu,Ikebukuro,50.9,2.06,1201,5.0,2.86,2.2,0,4,False,False
2024-06-21 03:00:00,Marunouchi,Ginza,5.0,9.45,1022,4.2,1.3,1.0,3,4,False,False
2024-06-30 07:00:00,Ebisu,Roppongi,69.8,9.24,3580,3.1,14.85,3.3,7,6,True,True
2024-06-11 10:00:00,Akasaka,Shibuya,27.8,13.22,4361,8.5,3.3,3.3,10,1,False,False
2024-06-20 08:00:00,Ueno,Meguro,35.8,11.06,1881,1.5,4.0,1.6,8,3,True,False
2024-06-20 20:00:00,Shibuya,Tokyo Station,24.5,1.68,486,2.9,2.5,1.0,20,3,True,False
2024-06-10 21:00:00,Odaiba,Akasaka,7.9,12.11,1217,5.6,1.0,1.0,21,0,False,False
2024-06-04 13:00:00,Tokyo Station,Ikebukuro,27.9,9.56,3026,13.6,2.86,2.86,13,1,False,False
2024-06-03 07:00:00,Ebisu,Meguro,30.2,8.46,1276,7.7,3.25,1.3,7,0,True,False
2024-06-30 16:00:00,Ueno,Shinjuku,26.0,10.86,2528,11.0,3.96,2.2,16,6,False,True
2024-06-29 05:00:00,Shibuya,Marunouchi,18.6,9.17,2241,11.6,5.15,2.2,5,5,False,True
2024-06-17 22:00:00,Roppongi,Asakusa,21.6,2.06,1143,5.7,2.91,2.24,22,0,False,False
2024-06-25 19:00:00,Shibuya,Ebisu,19.9,9.89,1072,1.8,2.5,1.0,19,1,True,False
2024-06-26 05:00:00,Akihabara,Ueno,12.1,8.18,940,1.4,1.3,1.0,5,2,False,False
2024-06-07 14:00:00,Akihabara,Odaiba,7.4,3.76,800,3.6,1.3,1.3,14,4,False,False
2024-06-04 06:00:00,Tokyo Station,Tokyo Station,10.4,8.58,1353,4.8,1.4,1.4,6,1,False,False
